"count","name","year"
"1161","Stony Island Ave & 67th St","2020"
"1153","Dorchester Ave & 63rd St","2016"
"1153","Conservatory Dr & Lake St","2018"
"1152","Leavitt St & Chicago Ave","2018"
"1138","Union Ave & Root St","2021"
"1137","South Shore Dr & 67th St","2017"
"1134","Kilbourn Ave & Irving Park Rd","2020"
"1133","Wood St & Hubbard St","2013"
"1133","Jeffery Blvd & 67th St","2016"
"1132","Clark St & Touhy Ave","2016"
"1131","South Shore Dr & 71st St","2018"
"1131","Archer Damen Ave & 37th St","2019"
"1125","Cherry Ave & Blackhawk St","2019"
"1124","Greenview Ave & Diversey Pkwy","2013"
"1124","DuSable Museum","2018"
"1124","Maplewood Ave & Peterson Ave","2016"
"1121","Cottage Grove Ave & 63rd St","2020"
"1120","Ashland Ave & Archer Ave","2019"
"1120","2112 W Peterson Ave","2019"
"1119","Milwaukee Ave & Cuyler Ave","2019"
"1119","Warren Park West","2016"
"1117","Sacramento Blvd & Franklin Blvd","2019"
"1116","Union Ave & Root St","2020"
"1116","DuSable Museum","2019"
"1114","State St & 29th St","2017"
"1113","Halsted St & 37th St","2018"
"1109","Pulaski Rd & Eddy St Temp","2021"
"1106","Fairfield Ave & Roosevelt Rd","2016"
"1106","Calumet Ave & 35th St","2014"
"1104","Kilbourn Ave & Milwaukee Ave","2018"
"1104","Central Park Ave & Ogden Ave","2015"
"1103","Stony Island Ave & 64th St","2021"
"1101","2112 W Peterson Ave","2017"
"1100","Knox Ave & Montrose Ave","2020"
"1098","Ada St & Washington Blvd","2013"
"1097","Budlong Woods Library","2019"
"1097","California Ave & Francis Pl Temp","2013"
"1094","California Ave & North Ave","2013"
"1094","Claremont Ave & Hirsch St","2013"
"1093","Archer Damen Ave & 37th St","2021"
"1090","Lake Park Ave & 35th St","2016"
"1087","Damen Ave & Pershing Rd","2021"
"1083","Halsted St & 37th St","2017"
"1082","Kilbourn Ave & Irving Park Rd","2019"
"1080","Forest Ave & Lake St","2017"
"1075","Ridge Blvd & Touhy Ave","2020"
"1075","Cottage Grove Ave & 43rd St","2018"
"1073","Halsted St & 47th Pl","2020"
"1071","Keystone Ave & Fullerton Ave","2016"
"1070","Kedzie Ave & Bryn Mawr Ave","2017"
"1068","Cottage Grove Ave & 63rd St","2016"
"1067","Halsted St & 21st St","2013"
"1067","Austin Blvd & Lake St","2020"
"1066","Ridge Blvd & Howard St","2019"
"1063","Cottage Grove Ave & 51st St","2016"
"1057","State St & 29th St","2018"
"1055","Ashland Ave & Blackhawk St","2013"
"1055","Maplewood Ave & Peterson Ave","2017"
"1054","Leavitt St & Archer Ave","2019"
"1052","Calumet Ave & 51st St","2018"
"1051","Knox Ave & Montrose Ave","2018"
"1047","Kimbark Ave & 53rd St","2013"
"1047","Western Ave & 24th St","2014"
"1044","East Ave & Garfield St","2016"
"1043","Cornell Dr & Hayes Dr","2021"
"1039","Bosworth Ave & Howard St","2020"
"1036","Cottage Grove Ave & 43rd St","2016"
"1035","Bosworth Ave & Howard St","2019"
"1028","MLK Jr Dr & Pershing Rd","2014"
"1026","Valli Produce - Evanston Plaza","2019"
"1025","Ashland Ave & Belle Plaine Ave","2013"
"1024","South Shore Dr & 74th St","2018"
"1023","MLK Jr Dr & 47th St","2017"
"1023","Wood St & Taylor St Temp","2013"
"1023","Milwaukee Ave & Rockwell St","2013"
"1018","Fairfield Ave & Roosevelt Rd","2017"
"1007","2112 W Peterson Ave","2016"
"1007","Fairfield Ave & Roosevelt Rd","2020"
"1007","Ridge Blvd & Howard St","2020"
"1007","2112 W Peterson Ave","2018"
"1003","Cuyler Ave & Augusta St","2016"
"1002","Eberhart Ave & 61st St","2020"
"1002","Warren Park East","2016"
"999","Kilbourn Ave & Milwaukee Ave","2017"
"997","Valli Produce - Evanston Plaza","2018"
"992","Kedzie Ave & Bryn Mawr Ave","2018"
"990","Pulaski Rd & Eddy St Temp","2015"
"988","Pulaski Rd & Eddy St Temp","2018"
"986","Cottage Grove Ave & 43rd St","2017"
"985","Orleans St & Chestnut St NEXT Apts","2016"
"981","Broadway & Argyle St","2013"
"979","Ridge Blvd & Touhy Ave","2016"
"976","Dodge Ave & Main St","2021"
"975","Winthrop Ave & Lawrence Ave","2013"
"975","Stony Island Ave & 71st St","2020"
"973","Broadway & Wilson - Truman College Vaccination Site","2013"
"973","Calumet Ave & 51st St","2016"
"973","Stony Island Ave & 71st St","2021"
"971","Oak Park Ave & Harrison St","2016"
"971","Seeley Ave & Roscoe St","2013"
"970","Racine Ave & Washington Blvd","2018"
"968","Leavitt St & Armitage Ave","2013"
"965","Cornell Dr & Hayes Dr","2020"
"962","Dorchester Ave & 63rd St","2019"
"961","Clark St & Leland Ave","2013"
"960","Sacramento Blvd & Franklin Blvd","2020"
"958","Budlong Woods Library","2018"
"952","Wolcott Ave & Fargo Ave","2021"
"945","N Southport Ave & W Newport Ave","2021"
"942","Sacramento Blvd & Franklin Blvd","2018"
"942","Cottage Grove Ave & 67th St","2015"
"934","Western Ave & Howard St","2017"
"930","Kedzie Ave & 21st St","2015"
"930","Western Ave & 24th St","2017"
"927","Malcolm X College Vaccination Site","2018"
"925","Wood St & 35th St","2018"
"924","Sacramento Blvd & Franklin Blvd","2017"
"922","Clark St & Touhy Ave","2017"
"921","Central Ave & Chicago Ave","2020"
"918","Ridgeland Ave & Lake St","2016"
"917","Evanston Civic Center","2019"
"917","Clark St & Touhy Ave","2018"
"913","Kilbourn Ave & Irving Park Rd","2021"
"913","Dorchester Ave & 63rd St","2018"
"911","Central Park Ave & Ogden Ave","2020"
"905","Halsted St & 37th St","2016"
"904","Western Ave & 24th St","2016"
"904","Dodge Ave & Church St","2016"
"902","Wolcott Ave & Polk St","2013"
"902","Lombard Ave & Garfield St","2016"
"902","Ashland Ave & Archer Ave","2018"
"901","Princeton Ave & Garfield Blvd","2019"
"900","Fairfield Ave & Roosevelt Rd","2018"
"899","Jeffery Blvd & 67th St","2018"
"899","Cottage Grove Ave & 43rd St","2014"
"898","Indiana Ave & 40th St","2018"
"892","Dorchester Ave & 63rd St","2017"
"889","Prairie Ave & 43rd St","2018"
"886","Wisconsin Ave & Madison St","2017"
"884","Lincoln Ave & Belle Plaine Ave","2013"
"884","Oak Park Ave & South Blvd","2017"
"882","Halsted St & 37th St","2014"
"882","Ashland Ave & Archer Ave","2017"
"880","Stony Island Ave & 64th St","2020"
"877","Halsted St & Wrightwood Ave","2013"
"876","Ashland Ave & Grand Ave","2013"
"875","Ridgeland Ave & Lake St","2017"
"875","Lakefront Trail & Wilson Ave","2018"
"874","Stony Island Ave & 64th St","2016"
"872","Austin Blvd & Lake St","2019"
"872","MLK Jr Dr & 63rd St","2021"
"872","Divvy Service Warehouse","2021"
"870","Oakley Ave & Touhy Ave","2019"
"861","Kedzie Ave & 21st St","2018"
"858","Damen Ave & Coulter St","2017"
"857","Emerald Ave & 28th St","2013"
"854","Cottage Grove Ave & 63rd St","2019"
"852","Rainbow Beach","2020"
"852","Jeffery Blvd & 71st St","2021"
"851","Princeton Ave & 47th St","2021"
"850","Kedzie Ave & Palmer Ct","2013"
"849","W Oakdale Ave & N Broadway","2020"
"848","MLK Jr Dr & 56th St","2020"
"846","Stony Island Ave & 75th St","2021"
"846","Clark St & Touhy Ave","2019"
"845","Ashland Ave & Archer Ave","2016"
"844","Sacramento Blvd & Franklin Blvd","2015"
"841","Oakley Ave & Touhy Ave","2017"
"840","Ravenswood Ave & Berteau Ave","2013"
"838","Valli Produce - Evanston Plaza","2017"
"835","Millard Ave & 26th St","2020"
"834","Lincoln Ave & Addison St","2013"
"833","State St & Pershing Rd","2020"
"833","Wolcott Ave & Fargo Ave","2020"
"832","Jeffery Blvd & 71st St","2015"
"831","Milwaukee Ave & Cuyler Ave","2018"
"827","MLK Jr Dr & 56th St","2021"
"824","Albany Ave & 26th St","2015"
"820","MLK Jr Dr & 47th St","2018"
"819","Kedzie Ave & 21st St","2019"
"818","MLK Jr Dr & 47th St","2016"
"818","Kilbourn Ave & Milwaukee Ave","2021"
"813","Calumet Ave & 51st St","2017"
"812","Prairie Ave & 43rd St","2016"
"811","Damen Ave & Coulter St","2018"
"808","Jeffery Blvd & 67th St","2017"
"805","Western Blvd & 48th Pl","2021"
"801","South Shore Dr & 74th St","2016"
"799","Marshfield Ave & 44th St","2021"
"798","Pulaski Rd & Eddy St Temp","2017"
"797","Kildare Ave & Montrose Ave","2019"
"796","Dodge Ave & Mulford St","2019"
"795","Wood St & 35th St","2019"
"792","Stony Island Ave & 75th St","2020"
"792","Halsted St & 63rd St","2018"
"789","Sacramento Blvd & Franklin Blvd","2021"
"784","Jeffery Blvd & 71st St","2018"
"784","Walsh Park","2018"
"784","Damen Ave & Coulter St","2016"
"784","Clark St & Jarvis Ave","2016"
"784","MLK Jr Dr & 47th St","2019"
"776","Calumet Park","2021"
"776","Austin Blvd & Madison St","2020"
"774","Racine Ave & 15th St","2013"
"772","Millard Ave & 26th St","2015"
"771","Ashland Ave & Pershing Rd","2019"
"770","Normal Ave & Archer Ave","2013"
"769","Stony Island Ave & 67th St","2021"
"767","Knox Ave & Montrose Ave","2017"
"766","Damen Ave & Cullerton St","2013"
"765","Cuyler Ave & Augusta St","2017"
"765","Union Ave & Root St","2018"
"763","Wentworth Ave & 63rd St","2021"
"761","Stony Island Ave & 67th St","2016"
"758","Oakley Ave & Touhy Ave","2018"
"752","State St & 79th St","2021"
"750","Central Ave & Lake St","2021"
"748","Fairfield Ave & Roosevelt Rd","2019"
"741","Evans Ave & 75th St","2018"
"738","Kedzie Ave & 21st St","2021"
"738","Indiana Ave & 40th St","2019"
"737","Kedzie Ave & Roosevelt Rd","2021"
"734","Western Blvd & 48th Pl","2020"
"734","Southport Ave & Clark St","2013"
"731","Indiana Ave & 40th St","2017"
"729","Lombard Ave & Madison St","2016"
"728","Ashland Ave & Pershing Rd","2021"
"724","Millard Ave & 26th St","2018"
"724","Pulaski Rd & Eddy St Temp","2016"
"720","Jeffery Blvd & 67th St","2019"
"717","Princeton Ave & Garfield Blvd","2018"
"715","Albany Ave & 26th St","2020"
"711","Kedzie Ave & 21st St","2020"
"710","Indiana Ave & 40th St","2014"
"706","Indiana Ave & 40th St","2016"
"705","Central Park Blvd & 5th Ave","2021"
"702","Evans Ave & 75th St","2017"
"701","Austin Blvd & Lake St","2018"
"700","Princeton Ave & Garfield Blvd","2021"
"699","Maplewood Ave & Peterson Ave","2019"
"697","Long & Irving Park","2021"
"695","Austin Blvd & Chicago Ave","2021"
"693","Sheridan Rd & Lawrence Ave","2013"
"693","South Shore Dr & 74th St","2017"
"693","Union Ave & Root St","2019"
"693","Lincoln Ave & Fullerton Ave","2013"
"692","Kedzie Ave & Harrison St","2015"
"690","Kedzie Ave & 24th St","2015"
"690","Princeton Ave & Garfield Blvd","2015"
"688","Maplewood Ave & Peterson Ave","2018"
"687","Phillips Ave & 79th St","2021"
"685","Austin Blvd & Madison St","2021"
"684","Western & 28th - Velasquez Institute Vaccination Site","2015"
"684","Glenwood Ave & Touhy Ave","2016"
"683","Prairie Ave & 43rd St","2017"
"681","Pulaski Rd & Lake St","2021"
"680","Halsted St & 47th Pl","2016"
"680","Kedzie Ave & Roosevelt Rd","2015"
"673","Conservatory Dr & Lake St","2016"
"672","Damen Ave & Coulter St","2014"
"669","Wells St & 19th St","2013"
"668","Princeton Ave & 47th St","2015"
"666","Millard Ave & 26th St","2021"
"666","MLK Jr Dr & 56th St","2015"
"666","Milwaukee Ave & Cuyler Ave","2017"
"662","Ashland Ave & McDowell Ave","2018"
"653","California Ave & 26th St","2021"
"651","Ashland Ave & McDowell Ave","2021"
"651","Oak Park Ave & Harrison St","2017"
"648","Yates Blvd & 75th St","2015"
"647","MLK Jr Dr & 47th St","2014"
"647","Princeton Ave & 47th St","2020"
"646","Wabash Ave & 87th St","2021"
"645","Princeton Ave & Garfield Blvd","2017"
"644","Stony Island Ave & 71st St","2015"
"641","Cottage Grove Ave & 47th St","2014"
"641","Paulina St & Montrose Ave","2013"
"639","Stony Island Ave & 71st St","2016"
"638","State St & Pershing Rd","2015"
"636","Stony Island Ave & 67th St","2018"
"634","Cottage Grove Ave & 51st St","2014"
"632","N Carpenter St & W Lake St","2021"
"631","California Ave & 26th St","2018"
"630","Halsted St & 47th Pl","2017"
"630","Saginaw Ave & Exchange Ave","2015"
"626","Kedzie Ave & 21st St","2016"
"626","Prospect Sq & 91st St","2021"
"626","South Shore Dr & 74th St","2019"
"625","Racine Ave & Garfield Blvd","2020"
"621","Austin Blvd & Chicago Ave","2020"
"618","Rainbow Beach","2021"
"616","Cottage Grove Ave & 67th St","2020"
"615","Exchange Ave & 79th St","2018"
"614","State St & Pershing Rd","2021"
"612","Ashland Ave & Pershing Rd","2018"
"606","Rainbow Beach","2015"
"605","Princeton Ave & 47th St","2018"
"605","Western & 28th - Velasquez Institute Vaccination Site","2020"
"601","Albany Ave & 26th St","2021"
"600","California Ave & 26th St","2015"
"599","Elston Ave & Wabansia Ave","2013"
"598","Jeffery Blvd & 71st St","2017"
"597","Hoyne Ave & 47th St","2021"
"594","Lake Park Ave & 47th St","2013"
"594","MLK Jr Dr & 63rd St","2020"
"592","Yates Blvd & 75th St","2020"
"588","Princeton Ave & 47th St","2019"
"586","Princeton Ave & Garfield Blvd","2020"
"586","California Ave & 21st St","2013"
"585","Phillips Ave & 79th St","2020"
"584","Union Ave & Root St","2015"
"581","Kedzie Ave & Roosevelt Rd","2020"
"581","Cottage Grove Ave & 67th St","2021"
"579","Kedzie Ave & 21st St","2017"
"575","Cottage Grove Ave & 51st St","2013"
"575","Racine Ave & 13th St","2013"
"574","State St & 79th St","2020"
"567","Damen Ave & Sunnyside Ave","2013"
"567","Ashland Ave & McDowell Ave","2020"
"566","Greenwood Ave & 97th St","2021"
"566","Ashland Ave & Pershing Rd","2020"
"561","Stony Island Ave & 82nd St","2021"
"561","Big Marsh Park","2021"
"560","Hale Ave & 107th St","2021"
"555","Wolcott Ave & Fargo Ave","2017"
"554","Hoyne Ave & 47th St","2020"
"554","Saginaw Ave & Exchange Ave","2017"
"551","Ashland Ave & McDowell Ave","2017"
"550","Austin Blvd & Lake St","2017"
"548","Morgan St & 31st St","2013"
"548","Central Ave & Madison St","2020"
"546","Walden Pkwy & 100th St","2021"
"545","Racine Ave & Garfield Blvd","2019"
"543","Knox Ave & Montrose Ave","2016"
"541","Wood St & 35th St","2016"
"540","Halsted & 63rd - Kennedy-King Vaccination Site","2020"
"540","Lake Park Ave & 56th St","2013"
"539","Stony Island Ave & 64th St","2017"
"537","Jeffery Blvd & 76th St","2020"
"534","Cottage Grove Ave & 67th St","2018"
"534","MLK Jr Dr & 56th St","2018"
"533","Prairie Ave & Garfield Blvd","2013"
"532","Saginaw Ave & Exchange Ave","2018"
"530","Central Ave & Madison St","2021"
"530","Cottage Grove Ave & 71st St","2015"
"525","Kedzie Ave & Roosevelt Rd","2017"
"523","Princeton Ave & Garfield Blvd","2016"
"519","Cottage Grove Ave & 83rd St","2020"
"519","State St & 123rd St","2021"
"518","East Ave & Madison St","2017"
"518","Rhodes Ave & 32nd St","2013"
"514","Central Park Ave & Ogden Ave","2018"
"514","Major Taylor Trail & 115th St","2021"
"513","Bosworth Ave & Howard St","2016"
"510","Commercial Ave & 83rd St","2020"
"510","Halsted St & 47th Pl","2018"
"510","Halsted St & 47th Pl","2019"
"504","Wabash Ave & 87th St","2020"
"504","Lombard Ave & Garfield St","2017"
"504","Kedzie Ave & 24th St","2020"
"503","Millard Ave & 26th St","2017"
"502","Burnham Greenway & 105th St","2021"
"501","Hoyne Ave & 47th St","2019"
"498","Kedzie Ave & Harrison St","2016"
"496","MLK Jr Dr & 63rd St","2015"
"496","Lawndale Ave & 111th St","2021"
"493","Kilbourn Ave & Irving Park Rd","2016"
"493","Western & 28th - Velasquez Institute Vaccination Site","2019"
"492","Stony Island Ave & 75th St","2015"
"491","Cottage Grove Ave & 78th St","2020"
"490","Cottage Grove Ave & 83rd St","2021"
"489","Stony Island Ave & 64th St","2018"
"486","Morgan St & Pershing Rd","2021"
"486","Damen Ave & Coulter St","2019"
"486","Exchange Ave & 79th St","2017"
"484","Divvy Service Warehouse","2020"
"483","Hoyne Ave & 47th St","2018"
"483","Wolcott Ave & Fargo Ave","2019"
"482","Indiana Ave & 31st St","2013"
"478","State St & 79th St","2018"
"478","Emerald Ave & 31st St","2013"
"476","State St & 79th St","2017"
"476","Lombard Ave & Madison St","2017"
"473","Western Ave & 111th St","2021"
"472","Central Park Blvd & 5th Ave","2020"
"470","Ashland Ave & Grace St","2013"
"470","Stony Island Ave & 64th St","2019"
"466","Dauphin Ave & 87th St","2021"
"466","Stony Island Ave & 67th St","2017"
"465","Central Park Ave & Ogden Ave","2016"
"465","Exchange Ave & 79th St","2021"
"464","Stony Island Ave & 71st St","2018"
"463","Stony Island Ave & 82nd St","2020"
"463","Perry Ave & 69th St","2021"
"463","Jeffery Blvd & 71st St","2016"
"460","Western Ave & 21st St","2013"
"458","Albany Ave & 26th St","2019"
"454","Central Park Ave & Ogden Ave","2019"
"453","Halsted St & 63rd St","2017"
"452","McClurg Ct & Ohio St","2021"
"452","Halsted St & 63rd St","2015"
"452","Baltimore Ave & 87th St","2021"
"451","Cottage Grove Ave & Oakwood Blvd","2013"
"450","Mulligan Ave & Wellington Ave","2021"
"449","Racine Ave & Wrightwood Ave","2013"
"449","Clarendon Ave & Gordon Ter","2013"
"449","Eggleston Ave & 92nd St","2021"
"448","Stony Island Ave & 90th St","2021"
"446","Milwaukee Ave & Cuyler Ave","2016"
"446","Sacramento Blvd & Franklin Blvd","2016"
"445","Greenwood Ave & 79th St","2020"
"444","State St & 54th St","2021"
"444","Oakley Ave & Touhy Ave","2016"
"443","Cornell Dr & Hayes Dr","2019"
"443","Wood St & 35th St","2017"
"441","East Ave & Garfield St","2017"
"441","Jeffery Blvd & 71st St","2019"
"440","Laramie Ave & Madison St","2020"
"440","Kedzie Ave & Harrison St","2021"
"440","Wentworth Ave & 63rd St","2015"
"439","Kedzie Ave & Roosevelt Rd","2019"
"438","California Ave & 26th St","2017"
"436","Austin Blvd & Lake St","2016"
"435","Pulaski Rd & Lake St","2017"
"432","Eberhart Ave & 61st St","2018"
"432","Jeffery Blvd & 76th St","2015"
"428","Central Ave & Lake St","2020"
"428","Western Blvd & 48th Pl","2019"
"426","Vernon Ave & 75th St","2020"
"425","Albany Ave & 26th St","2018"
"425","Jeffery Blvd & 76th St","2021"
"425","State St & Pershing Rd","2019"
"424","MLK Jr Dr & 56th St","2017"
"423","Princeton Ave & 47th St","2017"
"423","Western Ave & 104th St","2021"
"423","MLK Jr Dr & 47th St","2013"
"422","Damen Ave & Pershing Rd","2018"
"422","Stony Island Ave & 71st St","2017"
"421","Kedzie Ave & 24th St","2018"
"421","Yates Blvd & 75th St","2021"
"421","Lamon Ave & Belmont Ave","2021"
"420","Eberhart Ave & 61st St","2015"
"420","Calumet Ave & 71st St","2015"
"419","May St & 69th St","2021"
"418","Stony Island Ave & 71st St","2019"
"417","May St & Cullerton St","2013"
"416","Kostner Ave & Adams St","2020"
"415","Central Park Ave & 24th St","2021"
"415","Stony Island Ave & 75th St","2018"
"413","Wentworth Ave & 63rd St","2018"
"412","Central Ave & Harrison St","2020"
"412","Kostner Ave & Wrightwood Ave","2021"
"412","State St & 54th St","2020"
"412","W Washington Blvd & N Peoria St","2021"
"410","Central Ave & Harrison St","2021"
"409","State St & 79th St","2019"
"409","Milwaukee Ave & Fullerton Ave","2021"
"407","Pulaski Rd & Congress Pkwy","2021"
"407","Kilbourn & Roscoe","2021"
"406","Lockwood Ave & Wrightwood Ave","2021"
"405","Kedzie Ave & Harrison St","2020"
"404","N Paulina St & Lincoln Ave","2021"
"404","Wolcott Ave & Fargo Ave","2018"
"403","Stony Island Ave & 67th St","2019"
"402","Halsted & 63rd - Kennedy-King Vaccination Site","2021"
"401","Ashland Ave & Pershing Rd","2017"
"400","Vernon Ave & 75th St","2021"
"399","Vernon Ave & 79th St","2021"
"398","Laramie Ave & Kinzie St","2021"
"398","Millard Ave & 26th St","2016"
"397","Cottage Grove Ave & 78th St","2021"
"397","Wolcott Ave & Fargo Ave","2016"
"396","Pulaski Rd & Lake St","2020"
"396","Elmwood Ave & Austin St","2016"
"395","Ridge Blvd & Howard St","2016"
"394","MLK Jr Dr & 56th St","2019"
"394","Kedzie Ave & 24th St","2021"
"393","Union Ave & Root St","2017"
"391","Millard Ave & 26th St","2019"
"391","Stony Island Ave & 75th St","2017"
"390","Cottage Grove Ave & 71st St","2016"
"389","Austin Blvd & Chicago Ave","2017"
"389","Laramie Ave & Madison St","2021"
"389","Cicero Ave & Lake St","2021"
"388","Perry Ave & 69th St","2015"
"388","Western & 28th - Velasquez Institute Vaccination Site","2016"
"387","Valli Produce - Evanston Plaza","2016"
"386","Phillips Ave & 83rd St","2020"
"386","Western Ave & Howard St","2016"
"384","Sheridan Rd & Columbia Ave","2018"
"383","Halsted St & 96th St","2021"
"383","Narragansett & Wrightwood","2021"
"383","Princeton Ave & 47th St","2016"
"382","Ashland Ave & 63rd St","2021"
"381","Cottage Grove Ave & 111th Pl","2021"
"379","Ellis Ave & 83rd St","2021"
"379","Cottage Grove Ave & 67th St","2017"
"378","Central Park Ave & 24th St","2020"
"378","Cicero Ave & Quincy St","2020"
"373","Loomis Blvd & 84th St","2021"
"373","Halsted St & 111th St","2021"
"373","Eberhart Ave & 61st St","2019"
"372","Stony Island Ave & South Chicago Ave","2021"
"372","Stewart Ave & 63rd St","2021"
"371","Central Park Ave & Bloomingdale Ave","2018"
"371","Elizabeth St & 92nd St","2021"
"370","Eberhart Ave & 91st St","2021"
"367","Western & 28th - Velasquez Institute Vaccination Site","2018"
"365","Greenwood Ave & 79th St","2021"
"364","Exchange Ave & 79th St","2020"
"364","Marshfield Ave & 44th St","2020"
"363","Central Ave & Chicago Ave","2019"
"362","Kedzie Ave & 24th St","2016"
"362","Homewood Ave & 115th St","2021"
"360","Kedzie Ave & Harrison St","2017"
"358","Clark St & Newport St","2018"
"357","Ashland Ave & 13th St","2013"
"356","Shields Ave & 43rd St","2015"
"355","Wentworth Ave & 63rd St","2020"
"354","Long Ave & Belmont Ave","2021"
"354","Leavitt St & Division St","2018"
"354","California Ave & 26th St","2016"
"353","Stony Island Ave & South Chicago Ave","2020"
"353","Cottage Grove Ave & 67th St","2016"
"351","Prospect Sq & 91st St","2020"
"350","Halsted St & 69th St","2018"
"349","Pulaski Rd & Congress Pkwy","2020"
"347","Stewart Ave & 83rd St","2021"
"347","Damen Ave & Pershing Rd","2017"
"346","Ashland Ave & Garfield Blvd","2020"
"346","Halsted St & 69th St","2015"
"345","Central Park Ave & Ogden Ave","2017"
"345","California Ave & 26th St","2020"
"343","State St & Pershing Rd","2018"
"340","Kilpatrick Ave & Parker Ave","2021"
"340","DIVVY Map Frame B/C Station","2018"
"339","Marquette Ave & 89th St","2021"
"339","Clyde Ave & 87th St","2021"
"336","Damen Ave & Pershing Rd","2019"
"336","MLK Jr Dr & 63rd St","2016"
"335","Perry Ave & 69th St","2020"
"335","Wentworth Ave & 24th St Temp","2013"
"334","Kedzie Ave & Harrison St","2019"
"334","Hoyne Ave & Balmoral Ave","2018"
"331","East End Ave & 87th St","2021"
"330","MLK Jr Dr & 56th St","2016"
"330","MLK Jr Dr & 83rd St","2019"
"328","Cottage Grove Ave & 78th St","2017"
"323","State St & 29th St","2013"
"323","Rainbow Beach","2018"
"323","Western Blvd & 48th Pl","2018"
"322","Halsted St & 63rd St","2019"
"322","Stony Island Ave & 75th St","2016"
"321","Vernon Ave & 75th St","2017"
"321","Elizabeth St & 47th St","2018"
"321","Latrobe Ave & Chicago Ave","2021"
"320","Austin Blvd & Madison St","2019"
"317","Kedzie Ave & Roosevelt Rd","2018"
"317","Halsted St & 104th St","2021"
"316","Central Park Ave & 24th St","2015"
"316","Western & 28th - Velasquez Institute Vaccination Site","2017"
"315","Rainbow Beach","2019"
"315","Kilbourn & Belden","2021"
"314","Austin Blvd & Chicago Ave","2019"
"314","Damen Ave & 59th St","2021"
"313","Lamon Ave & Armitage Ave","2021"
"312","Cottage Grove Ave & 83rd St","2018"
"310","California Ave & 26th St","2019"
"309","Hoyne Ave & 47th St","2017"
"308","Albany Ave & 26th St","2017"
"308","Laflin St & Cullerton St","2013"
"307","Evans Ave & 75th St","2021"
"307","Calumet Ave & 71st St","2020"
"305","Shields Ave & 43rd St","2021"
"303","Albany Ave & 26th St","2016"
"301","Karlov Ave & Madison St","2020"
"300","MLK Jr Dr & 83rd St","2018"
"300","Houston Ave & 92nd St","2021"
"299","Morgan St & Pershing Rd","2020"
"299","Ashland Ave & 50th St","2021"
"299","Cottage Grove Ave & 83rd St","2016"
"296","Wallace St & 35th St","2013"
"296","Central Park Ave & 24th St","2018"
"296","Ashland Ave & 74th St","2021"
"295","Halsted St & 56th St","2017"
"294","Eberhart Ave & 61st St","2017"
"294","Kostner Ave & Adams St","2021"
"293","Long Ave & Belden Ave","2021"
"293","Cottage Grove Ave & 67th St","2019"
"292","Evans Ave & 75th St","2020"
"292","Loomis St & 89th St","2021"
"290","Cottage Grove Ave & 71st St","2021"
"290","Racine Ave & Garfield Blvd","2021"
"289","Western Blvd & 48th Pl","2016"
"288","Western & 28th - Velasquez Institute Vaccination Site","2021"
"287","DIVVY CASSETTE REPAIR MOBILE STATION","2018"
"286","Latrobe Ave & Chicago Ave","2020"
"286","Commercial Ave & 130th St","2021"
"284","Ashland Ave & 78th St","2021"
"282","Vernon Ave & 75th St","2019"
"280","Ellis Ave & 83rd St","2020"
"280","Yates Blvd & 93rd St","2021"
"278","Wabash Ave & 83rd St","2020"
"278","Indiana Ave & 103rd St","2021"
"278","Austin Blvd & Chicago Ave","2018"
"276","Lavergne & Fullerton","2021"
"275","Damen Ave & 59th St","2020"
"275","Ashland Ave & 50th St","2020"
"274","Karlov Ave & Madison St","2019"
"272","Narragansett Ave & School St","2021"
"270","Eberhart Ave & 61st St","2016"
"270","Oglesby Ave & 100th St","2021"
"269","Perry Ave & 69th St","2018"
"269","Stony Island Ave & 75th St","2019"
"269","Laramie Ave & Madison St","2019"
"268","Rainbow Beach","2017"
"267","Laramie Ave & Gladys Ave","2017"
"267","Ashland Ave & 66th St","2021"
"267","Karlov Ave & Madison St","2021"
"267","Commercial Ave & 83rd St","2021"
"266","Elizabeth St & 92nd St","2020"
"264","Jeffery Blvd & 76th St","2018"
"263","Ashland Ave & Pershing Rd","2016"
"263","MLK Jr Dr & 63rd St","2019"
"262","Eggleston Ave & 69th St","2020"
"262","Michigan Ave & 71st St","2021"
"261","Halsted St & 73rd St","2021"
"261","Humphrey Ave & Ontario St","2016"
"260","Austin Blvd & Madison St","2018"
"260","Eggleston Ave & 69th St","2021"
"259","Indiana Ave & 40th St","2013"
"258","MLK Jr Dr & 83rd St","2020"
"258","Jeffery Blvd & 76th St","2017"
"257","Austin Blvd & Madison St","2016"
"257","Cottage Grove Ave & 78th St","2018"
"257","Karlov Ave & Madison St","2018"
"254","Vincennes Ave & 104th St","2021"
"254","Central Ave & Madison St","2019"
"254","Damen Ave & Walnut Lake St","2018"
"253","Pulaski Rd & Congress Pkwy","2019"
"253","Central Park Blvd & 5th Ave","2017"
"253","Vincennes Ave & 75th St","2021"
"253","Wabash Ave & 87th St","2019"
"252","Greenwood Ave & 79th St","2019"
"250","Summit Ave & 86th St","2021"
"250","Vernon Ave & 107th St","2021"
"249","Western Blvd & 48th Pl","2017"
"248","Dauphin Ave & 103rd St","2021"
"247","Wentworth Ave & 63rd St","2017"
"247","Vernon Ave & 79th St","2020"
"247","Halsted St & 51st St","2021"
"247","Smith Park","2018"
"246","Jeffery Blvd & 76th St","2019"
